7,0
12,1
13,1
14,0
15,0
16,0
17,0
18,1
19,1
20,0
21,0
22,0
23,1
24,1
25,1
26,0
27,1
28,1
29,1
31,0
32,1
33,1
34,0
35,0
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,0
47,1
48,1
49,0
50,1
51,1
52,0
54,1
55,1
56,0
57,1
58,0
59,0
60,1
61,0
62,0
63,1
64,0
65,0
66,1
67,0
68,0
69,1
70,0
71,1
73,1
74,0
75,1
76,0
77,1
78,1
79,0
81,1
82,1
83,1
84,1
85,1
86,0
87,1
88,1
89,0
90,0
91,0
92,1
93,1
94,1
95,0
96,0
97,0
98,1
99,0
100,1
101,1
102,0
103,0
104,1
105,0
106,1
107,0
108,0
109,0
121,1
122,0
123,0
124,1
125,1
126,1
127,1
128,0
129,1
132,1
135,1
136,1
137,0
138,1
139,0
140,1
141,1
142,1
143,0
144,0
145,1
147,1
148,0
149,0
150,0
152,1
153,0
154,1
155,1
156,1
157,1
158,1
159,1
160,1
162,0
163,0
164,0
165,1
166,0
167,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,0
180,1
181,1
182,1
184,0
185,1
186,1
189,1
190,1
191,0
192,0
193,1
194,1
196,1
199,1
201,1
202,1
203,1
204,0
205,1
206,1
207,1
210,1
211,1
212,1
213,0
214,1
216,1
217,1
218,1
219,1
220,1
221,0
222,1
223,1
224,1
225,0
226,1
227,1
228,1
232,1
233,1
237,1
243,0
248,1
252,1
254,1
262,0
269,0
270,1
272,0
314,1
315,1
317,1
318,1
319,0
320,1
321,0
323,0
325,0
326,1
328,1
330,0
331,1
332,1
333,1
334,1
335,1
336,1
337,1
339,1
341,1
343,1
344,1
345,1
346,0
347,1
348,0
349,1
351,1
352,1
353,1
354,1
