12,0
14,1
15,1
16,1
17,0
19,1
20,1
21,1
23,1
24,1
25,0
27,1
28,0
29,1
31,1
32,1
33,0
34,1
35,0
36,1
38,0
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,0
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,0
56,0
57,1
58,1
59,0
62,0
63,1
64,1
65,1
66,0
67,1
68,1
69,1
70,1
71,1
72,0
73,1
74,0
75,1
76,1
77,0
78,0
79,0
81,1
83,1
84,1
85,1
87,1
89,1
90,0
91,0
92,1
94,1
95,1
97,1
98,1
100,1
101,1
103,1
104,1
105,0
106,1
107,1
108,0
109,0
124,0
125,0
129,1
132,1
136,0
139,0
141,1
142,1
143,0
145,1
147,0
152,0
157,0
159,1
163,0
164,1
166,1
170,1
172,1
174,1
175,0
184,0
186,1
190,1
191,1
199,1
201,1
202,1
203,1
205,1
206,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
218,1
219,1
220,1
225,1
226,1
228,0
229,1
230,0
232,1
269,0
315,0
316,1
317,1
318,1
325,0
326,0
331,1
332,1
336,1
337,1
342,1
345,1
346,1
348,1
349,1
351,1
352,1
353,0
354,0
355,1
358,0
360,0
361,0
362,1
364,0
367,1
368,1
371,1
372,1
373,1
375,1
376,1
377,1
379,0
381,1
383,1
386,1
387,1
388,1
389,1
391,1
392,0
393,1
394,0
395,1
396,1
397,1
398,0
400,1
401,1
402,1
403,1
404,1
405,0
406,1
407,1
408,1
410,1
412,0
413,1
415,1
417,1
